CLUSTER_COUNT	STATUS	CLUSTER_SIZE	DATASET	RESOURCE_URI	CLUSTER_ID	ILN_GROUP
197	B	13	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26550675p2	PH12de91be0f682d2	

198	B	9	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24275380p2	PH10b99fc2c1a7e56	1
198	B	9	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24482676p2	PH10b99fc2c1a7e56	2
198	B	9	http://www.vondel.humanities.uva.nl/ecartico/persons/	14892	PH10b99fc2c1a7e56	 
198	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26318155p1	PH10b99fc2c1a7e56	1
198	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26337831p1	PH10b99fc2c1a7e56	 
198	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26337893p1	PH10b99fc2c1a7e56	 
198	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26390501p3	PH10b99fc2c1a7e56	2
198	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26540824p3	PH10b99fc2c1a7e56	 
198	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26543038p3	PH10b99fc2c1a7e56	 

199	B	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24234891p1	PH1d5e9bebe6322c4	1
199	B	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24663823p1	PH1d5e9bebe6322c4	1
199	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	13446	PH1d5e9bebe6322c4	 
199	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26382177p2	PH1d5e9bebe6322c4	 

200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24230324p1	PH01276f377ecb471	 
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24304044p1	PH01276f377ecb471	 
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24451494p1	PH01276f377ecb471	2
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24549950p1	PH01276f377ecb471	 
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24634828p1	PH01276f377ecb471	1
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24694541p1	PH01276f377ecb471	1
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10518677p2	PH01276f377ecb471	3
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10518678p1	PH01276f377ecb471	3
200	B	17	http://www.vondel.humanities.uva.nl/ecartico/persons/	14337	PH01276f377ecb471	1
200	B	17	http://www.vondel.humanities.uva.nl/ecartico/persons/	15285	PH01276f377ecb471	2
200	B	17	http://www.vondel.humanities.uva.nl/ecartico/persons/	21327	PH01276f377ecb471	 
200	B	17	http://www.vondel.humanities.uva.nl/ecartico/persons/	28206	PH01276f377ecb471	
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26338644p2	PH01276f377ecb471	 
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26365038p2	PH01276f377ecb471	 
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26377758p2	PH01276f377ecb471	1
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26382194p2	PH01276f377ecb471	 
200	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26391225p2	PH01276f377ecb471	 

201	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24395129p2	PH0a08ba32614494f	 
201	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24431688p2	PH0a08ba32614494f	 
201	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24546658p2	PH0a08ba32614494f	 
201	B	7	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10228001p2	PH0a08ba32614494f	1
201	B	7	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10228005p1	PH0a08ba32614494f	1
201	B	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	1763	PH0a08ba32614494f	 
201	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26328619p1	PH0a08ba32614494f	 

202	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24385219p1	PH5bd23c8e130bbe2	1
202	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	21701	PH5bd23c8e130bbe2	1
202	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26392328p2	PH5bd23c8e130bbe2	1

203	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24228369p2	PH145870f770975d2	1
203	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24616577p2	PH145870f770975d2	1
203	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	27157	PH145870f770975d2	1

204	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24228369p1	PH12769e55965a865	1
204	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24371259p1	PH12769e55965a865	1
204	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24616577p1	PH12769e55965a865	1
204	G	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	27158	PH12769e55965a865	1
204	G	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26387448p2	PH12769e55965a865	1

205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24295617p2	PH170476c0ffcdfa9	2
205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24364630p2	PH170476c0ffcdfa9	2
205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24438356p2	PH170476c0ffcdfa9	2
205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24710715p2	PH170476c0ffcdfa9	 
205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11146387p1	PH170476c0ffcdfa9	1
205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11146392p2	PH170476c0ffcdfa9	1
205	B	11	http://www.vondel.humanities.uva.nl/ecartico/persons/	23639	PH170476c0ffcdfa9	1
205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26321952p1	PH170476c0ffcdfa9	 
205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26323778p1	PH170476c0ffcdfa9	1
205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26323780p1	PH170476c0ffcdfa9	 
205	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26323834p1	PH170476c0ffcdfa9	1

206	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24294128p2	PH0234708e548e3f8	1
206	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24397933p2	PH0234708e548e3f8	1
206	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	13193	PH0234708e548e3f8	1
206	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26389637p1	PH0234708e548e3f8	1

207	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24294128p1	PH264f830ccdefc4a	1
207	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24397933p1	PH264f830ccdefc4a	1
207	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	13194	PH264f830ccdefc4a	1
207	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26389637p4	PH264f830ccdefc4a	1

208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24380759p1	PH1ed43bd8ce92575	
208	B	16	http://www.vondel.humanities.uva.nl/ecartico/persons/	15293	PH1ed43bd8ce92575	 
208	B	16	http://www.vondel.humanities.uva.nl/ecartico/persons/	16836	PH1ed43bd8ce92575	 
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26326674p2	PH1ed43bd8ce92575	
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26327367p2	PH1ed43bd8ce92575	 
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26331053p4	PH1ed43bd8ce92575	 
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26341094p2	PH1ed43bd8ce92575	 
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26346062p2	PH1ed43bd8ce92575	
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26353159p2	PH1ed43bd8ce92575	
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26371185p2	PH1ed43bd8ce92575	
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26383804p2	PH1ed43bd8ce92575	 
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26385318p2	PH1ed43bd8ce92575	
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26396183p2	PH1ed43bd8ce92575	 
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26397604p3	PH1ed43bd8ce92575	 
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26399889p2	PH1ed43bd8ce92575	 
208	B	16	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26401229p2	PH1ed43bd8ce92575	

209	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24390789p2	PH09629126bfb8d59	1
209	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24481084p2	PH09629126bfb8d59	1
209	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9137070p1	PH09629126bfb8d59	1
209	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9137072p2	PH09629126bfb8d59	1
209	G	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	4713	PH09629126bfb8d59	1
209	G	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26374465p1	PH09629126bfb8d59	1

210	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24390789p1	PH0643ebc75511880	1
210	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24481084p1	PH0643ebc75511880	1
210	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9137070p2	PH0643ebc75511880	1
210	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9137072p1	PH0643ebc75511880	1
210	G	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	8845	PH0643ebc75511880	1
210	G	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26374465p2	PH0643ebc75511880	1

211	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24300823p2	PH3b27651fef8e1e1	1
211	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	3283	PH3b27651fef8e1e1	1
211	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26344995p1	PH3b27651fef8e1e1	1

212	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24410787p2	PH272cfff6f2d30e5	1
212	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	28204	PH272cfff6f2d30e5	1
212	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26327124p1	PH272cfff6f2d30e5	1

213	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24410787p1	PH0e9df50a1fc4a12	1
213	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	28205	PH0e9df50a1fc4a12	1
213	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26327124p2	PH0e9df50a1fc4a12	1

214	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24304694p2	PH33016ffdfbc631c	1
214	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24640031p2	PH33016ffdfbc631c	1
214	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24704021p2	PH33016ffdfbc631c	1
214	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24724318p2	PH33016ffdfbc631c	1
214	G	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	20205	PH33016ffdfbc631c	1

215	B	8	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24260813p2	PH72e04a025e02759	
215	B	8	http://www.vondel.humanities.uva.nl/ecartico/persons/	14803	PH72e04a025e02759	 
215	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26345490p3	PH72e04a025e02759	 
215	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26352480p3	PH72e04a025e02759	 
215	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26377303p1	PH72e04a025e02759	 
215	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26377344p1	PH72e04a025e02759	 
215	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26377357p1	PH72e04a025e02759	 
215	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26399526p3	PH72e04a025e02759	

216	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24383724p2	PH49b98fae35d3dff	1
216	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	26517	PH49b98fae35d3dff	1
216	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378053p1	PH49b98fae35d3dff	1

217	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24359706p2	PH241d0514389f8fb	1
217	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24413729p2	PH241d0514389f8fb	1
217	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24532917p2	PH241d0514389f8fb	1
217	G	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	22609	PH241d0514389f8fb	1
217	G	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26338897p1	PH241d0514389f8fb	1

218	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24359706p1	PH4e5c1e03de1df06	1
218	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24413729p1	PH4e5c1e03de1df06	1
218	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24532917p1	PH4e5c1e03de1df06	1
218	B	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	22608	PH4e5c1e03de1df06	1
218	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26338897p2	PH4e5c1e03de1df06	1
218	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26359533p2	PH4e5c1e03de1df06	
218	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26359562p4	PH4e5c1e03de1df06	

219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24264098p2	PH00fa97ac5c1b259	1
219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24463949p2	PH00fa97ac5c1b259	
219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24629125p2	PH00fa97ac5c1b259	 
219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10813723p1	PH00fa97ac5c1b259	2
219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10813775p2	PH00fa97ac5c1b259	2
219	B	11	http://www.vondel.humanities.uva.nl/ecartico/persons/	13254	PH00fa97ac5c1b259	1
219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26328091p1	PH00fa97ac5c1b259	 
219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26328102p1	PH00fa97ac5c1b259	 
219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26332841p1	PH00fa97ac5c1b259	
219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26332920p1	PH00fa97ac5c1b259	 
219	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26544174p3	PH00fa97ac5c1b259	 

220	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24443977p1	PH297ee4bb0bf413e	1
220	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24521876p1	PH297ee4bb0bf413e	1
220	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24599809p1	PH297ee4bb0bf413e	1
220	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24611776p1	PH297ee4bb0bf413e	1
220	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24641731p1	PH297ee4bb0bf413e	1
220	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24695413p1	PH297ee4bb0bf413e	1
220	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24735395p1	PH297ee4bb0bf413e	1
220	G	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	20352	PH297ee4bb0bf413e	1
220	G	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26364176p2	PH297ee4bb0bf413e	1
220	G	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26397599p2	PH297ee4bb0bf413e	1

221	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24451498p2	PH0555146b2f8cb81	 
221	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24479466p2	PH0555146b2f8cb81	 
221	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24651408p2	PH0555146b2f8cb81	 
221	G	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24673752p2	PH0555146b2f8cb81	 
221	G	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	14440	PH0555146b2f8cb81	 
221	G	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26389680p1	PH0555146b2f8cb81	 
221	G	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26389694p1	PH0555146b2f8cb81	 
221	G	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26389761p1	PH0555146b2f8cb81	 
221	G	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26389784p1	PH0555146b2f8cb81	1
221	G	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26396164p3	PH0555146b2f8cb81	1

222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24653841p2	PH03ddea05e35c469	1
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24663804p2	PH03ddea05e35c469	1
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10796897p2	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10796922p1	PH03ddea05e35c469	 
222	B	24	http://www.vondel.humanities.uva.nl/ecartico/persons/	23659	PH03ddea05e35c469	1
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26329366p1	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26329393p1	PH03ddea05e35c469	1
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26329398p1	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26329399p1	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26329406p1	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26329443p1	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26329447p1	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26329456p1	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26331909p3	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26341094p3	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26363500p3	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26365189p3	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26367366p3	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26371795p3	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26382105p3	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26398863p3	PH03ddea05e35c469	2
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26398963p1	PH03ddea05e35c469	2
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26543615p1	PH03ddea05e35c469	 
222	B	24	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26543618p1	PH03ddea05e35c469	 

223	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24653841p1	PH08843b80f8ac970	1
223	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24663804p1	PH08843b80f8ac970	1
223	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	23660	PH08843b80f8ac970	1
223	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26329393p2	PH08843b80f8ac970	1

224	B	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24364425p1	PH2938f7f97cd7f13	
224	B	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24706288p1	PH2938f7f97cd7f13	 
224	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	27908	PH2938f7f97cd7f13	

225	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24604084p2	PH0dc8d0e6e1db13f	1
225	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24676102p2	PH0dc8d0e6e1db13f	1
225	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	16546	PH0dc8d0e6e1db13f	1

226	B	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24683778p2	PH119a8d030a14a18	 
